name,epigenetics
162,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
163,"0,0.8316666682561239,0.8316666682561239,0.8316666682561239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
164,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9756666620572408,0.9756666620572408,0.9756666620572408,0,0,0,0,0,0,0,0,0"
165,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
166,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
167,"0,0,0,0,0,0,0,0,0,0,0.01626666635274887,0.01626666635274887,0.01626666635274887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008133333176374435,0.008133333176374435,0.008133333176374435"
168,"0,0,0,0,0,0,0,0,0,0.8870000044504801,0.8870000044504801,0.8870000044504801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
169,"0,0,0,0.8870000044504801,0.8870000044504801,0.8870000044504801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
170,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012566667050123215,0.012566667050123215,0.012566667050123215,0,0,0"
171,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
172,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012566667050123215,0.012566667050123215,0.012566667050123215,0,0,0,0,0,0,0,0,0"
173,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
174,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
175,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
176,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9289999802907308,0.9289999802907308,0.9289999802907308,0,0,0,0,0,0,0,0,0"
177,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
178,"0,0,0,0,0,0,0,0,0,0.8849999904632568,0.8849999904632568,0.8849999904632568,0,0,0,0,0,0,0,0,0,0,0,0.8289999961853027,0.8289999961853027,0.8289999961853027,0,0,0,0,0,0"
179,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
180,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
181,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
182,"0,0.915666659673055,0.915666659673055,0.915666659673055,0,0,0,0,0.9733333388964335,0.9733333388964335,0.9733333388964335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9936666687329611,0.9936666687329611,0.9936666687329611,0,0,0,0,0"
183,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9293333292007446,0.9293333292007446,0.9293333292007446,0,0,0,0,0,0,0,0,0,0"
184,"0,0,0,0,0,0,0,0.9729999899864197,0.9729999899864197,0.9729999899864197,0,0,0,0,0,0,0,0,0,0.9926666617393494,0.9926666617393494,0.9926666617393494,0,0,0,0,0,0,0,0,0,0"
185,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
186,"0,0,0,0,0,0,0,0,0,0,0.9830000003178915,0.9830000003178915,0.9830000003178915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9606666763623556,0.9606666763623556,0.9606666763623556"
187,"0,0,0,0,0,0.987333337465922,0.987333337465922,0.9799999992052714,0.9799999992052714,0.9799999992052714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9569999972979227,0.9569999972979227,0.9569999972979227,0"
188,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984333316485087,0.984333316485087,0.984333316485087,0,0,0,0"
189,"0,0,0,0,0,0.92166668176651,0.92166668176651,0.92166668176651,0,0,0,0,0,0,0.9679999947547913,0.9679999947547913,0.9679999947547913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
190,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9353333314259847,0.9353333314259847,0.9353333314259847,0,0,0,0,0,0,0,0,0"
191,"0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0"
192,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
193,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0"
194,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5405333278079828,0.5405333278079828,0.5405333278079828,0,0,0,0"
195,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9390000104904175,0.9390000104904175,0.9390000104904175,0,0,0,0,0,0,0,0,0,0"
196,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8796666860580444,0.8796666860580444,0.8796666860580444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
197,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9793333212534586,0.9793333212534586,0.9793333212534586,0,0,0,0,0,0,0,0,0,0,0,0"
198,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
199,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9819999933242798,0.9819999933242798,0.9819999933242798,0,0,0,0,0,0,0,0,0"
200,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285333339124918,0.0285333339124918,0.0285333339124918,0.027800000583132107,0.027800000583132107,0.027800000583132107"
201,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
202,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
203,"0,0.959333340326945,0.959333340326945,0.959333340326945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
204,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
205,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9666666587193807,0.9666666587193807,0.9666666587193807,0,0,0,0,0,0,0,0,0,0,0"
206,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9576666752497355,0.9576666752497355,0.9576666752497355,0,0,0,0,0,0.9763333201408386,0.9763333201408386,0.9763333201408386,0,0,0,0,0,0"
207,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9493333299954733,0.9493333299954733,0.9493333299954733,0,0,0,0,0,0,0,0,0"
208,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9746666550636292,0.9746666550636292,0.9746666550636292,0,0,0,0,0,0,0,0.9546666741371155,0.9546666741371155,0.9546666741371155,0,0"
209,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
210,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
211,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
212,"0,0.884333332379659,0.884333332379659,0.884333332379659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
213,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
214,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
215,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
216,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
217,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9886666735013326,0.9886666735013326,0.9886666735013326,0,0,0"
218,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
219,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.890999992688497,0.890999992688497,0.890999992688497,0,0,0,0,0,0"
220,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8303333123524984,0.8303333123524984,0.8303333123524984,0,0,0,0,0,0,0,0,0"
221,"0,0,0,0,0,0,0,0,0.9833333293596903,0.9833333293596903,0.9833333293596903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
222,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
223,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
224,"0.9086666901906332,0.9086666901906332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
225,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
226,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952999989191691,0.952999989191691,0.952999989191691,0,0"
227,"0,0,0,0,0,0,0,0,0,0,0,0,0,0.5883333285649618,0.5883333285649618,0.5883333285649618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
228,"0,0,0,0,0,0.965666671593984,0.965666671593984,0.965666671593984,0,0,0,0,0,0,0,0,0.9580000042915344,0.9580000042915344,0.9580000042915344,0,0,0,0,0,0,0,0,0,0,0,0,0"
229,"0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.09453333541750908,0.09453333541750908,0.09453333541750908,0,0,0,0,0,0,0,0,0,0"
230,"0,0.12526666869719824,0.12526666869719824,0.12526666869719824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
231,"0,0,0,0,0,0,0,0,0,0,0,0,0.2006666660308838,0.2006666660308838,0.2006666660308838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
232,"0,0,0,0,0,0,0,0,0.01333333303531011,0.01333333303531011,0.01333333303531011,0,0,0,0,0.039333333571751915,0.039333333571751915,0.039333333571751915,0,0.07400000095367432,0.07400000095367432,0.07400000095367432,0,0,0,0,0,0,0,0.07300000016887982,0.07300000016887982,0.07300000016887982"
233,"0,0,0.04576666715244452,0.04576666715244452,0.04576666715244452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029700000459949177,0.029700000459949177,0.029700000459949177,0,0,0,0"
234,"0,0.03456666568915049,0.03456666568915049,0.03456666568915049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0"
235,"0,0.05266666660706202,0.05266666660706202,0.05266666660706202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03476666659116745,0.03476666659116745,0.03476666659116745,0.039333333571751915,0.039333333571751915,0.039333333571751915,0"
236,"0.09566666682561238,0.09566666682561238,0,0,0,0,0,0,0.0746333325902621,0.0746333325902621,0.0746333325902621,0,0,0,0,0,0,0.07153333226839702,0.07153333226839702,0.07153333226839702,0,0,0,0.1722333344320456,0.1722333344320456,0.1722333344320456,0,0,0,0.03626666714747747,0.03626666714747747,0.03626666714747747"
237,"0.019600000232458115,0.019600000232458115,0,0,0.04043333356579145,0.04043333356579145,0.04043333356579145,0,0,0,0,0,0,0,0.06996666640043259,0.06996666640043259,0.06996666640043259,0,0,0,0,0,0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0,0,0,0,0,0"
238,"0,0,0,0,0.8753333489100138,0.8753333489100138,0.8753333489100138,0,0,0,0,0,0,0.9506666660308838,0.9506666660308838,0.9506666660308838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
239,"0,0,0,0,0,0,0,0.9573333263397217,0.9573333263397217,0.9573333263397217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
240,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
241,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
242,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
243,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
244,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
245,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
246,"0,0,0,0.9696666598320007,0.9696666598320007,0.9696666598320007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9330000082651774,0.9330000082651774,0.9330000082651774,0,0,0,0"
247,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
248,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
249,"0,0,0,0,0,0,0,0,0.02566666714847088,0.02566666714847088,0.02566666714847088,0,0,0,0,0,0,0,0,0,0.0330333337187767,0.0330333337187767,0.0330333337187767,0,0,0,0,0,0,0.030299998819828033,0.030299998819828033,0.030299998819828033"
250,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
251,"0.02566666714847088,0.02566666714847088,0,0,0,0,0,0,0,0,0,0.0330333337187767,0.0330333337187767,0.0330333337187767,0,0,0,0,0,0,0.030299998819828033,0.030299998819828033,0.030299998819828033,0,0,0,0,0,0,0,0,0"
252,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
253,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9630000193913778,0.9630000193913778,0.9630000193913778,0,0,0,0,0,0,0"
254,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
255,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
256,"0,0,0,0,0,0,0,0,0,0,0.9696666797002157,0.9696666797002157,0.9696666797002157,0,0,0,0,0,0,0,0,0,0.9646666646003723,0.9646666646003723,0.9646666646003723,0,0,0,0,0,0,0"
257,"0.9649999936421713,0.9649999936421713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
258,"0,0,0,0,0,0,0,0,0,0,0.9833333293596903,0.9833333293596903,0.9833333293596903,0,0.9520000020662943,0.9520000020662943,0.9520000020662943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
259,"0,0,0,0,0,0,0.9446666638056437,0.9446666638056437,0.9446666638056437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
260,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8426666657129923,0.8426666657129923,0.8426666657129923,0,0,0,0,0,0,0,0,0"
261,"0,0,0,0,0,0,0,0.9753333330154419,0.9753333330154419,0.9753333330154419,0,0,0,0,0,0,0.9523333311080933,0.9523333311080933,0.9523333311080933,0,0,0,0,0,0,0,0,0,0,0,0,0"
262,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
263,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
264,"0,0,0,0,0,0,0,0,0,0.9509999950726827,0.9509999950726827,0.9509999950726827,0,0,0,0,0,0,0,0,0,0,0,0,0.9580000042915344,0.9580000042915344,0.9580000042915344,0,0,0,0,0"
265,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
266,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
267,"0,0,0,0,0.9183333317438761,0.9183333317438761,0.9183333317438761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
268,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9649999936421713,0.9649999936421713,0.9649999936421713,0,0,0,0,0,0"
269,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
270,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.924999992052714,0.924999992052714,0.924999992052714,0,0,0"
271,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
272,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
273,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
274,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
275,"0,0.9370000163714091,0.9370000163714091,0.9370000163714091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
276,"0.9370000163714091,0.9370000163714091,0.9370000163714091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
277,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9569999972979227,0.9569999972979227,0.9569999972979227,0,0,0,0.9643333355585734,0.9643333355585734,0.9643333355585734,0,0,0,0,0"
278,"0,0,0,0,0,0,0,0,0,0,0.009533333281675974,0.009533333281675974,0.009533333281675974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
279,"0,0,0,0,0,0,0,0,0,0,0,0.009533333281675974,0.009533333281675974,0.009533333281675974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
280,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
281,"0,0,0,0,0,0,0,0.6006666421890259,0.6006666421890259,0.6006666421890259,0,0,0,0,0,0,0,0,0,0,0.42900001009305316,0.42900001009305316,0.42900001009305316,0,0,0,0,0,0,0,0,0"
282,"0,0,0,0,0,0,0,0,0.8190000057220459,0.8190000057220459,0.8190000057220459,0,0,0,0,0,0,0,0,0,0,0,0,0.8680000106493632,0.8680000106493632,0.8680000106493632,0.8386666576067606,0.8386666576067606,0.6553333401679993,0.6553333401679993,0.9179999828338623,0.9179999828338623"
283,"0,0,0,1.0,1.0,1.0,0,0,0,0,0,0.9049999912579855,0.9049999912579855,0.9049999912579855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
284,"0,0,0,0,0,0,0,0,0.9386666615804037,0.9386666615804037,0.9386666615804037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.950000007947286,0.950000007947286,0.950000007947286"
285,"0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
286,"0,0.9620000123977661,0.9620000123977661,0.9620000123977661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9736666679382324,0.9736666679382324,0.9736666679382324,0,0.9803333282470703,0.9803333282470703,0.9803333282470703,0,0,0,0,0,0"
287,"0,0,0,0,0,0,0,0,0,0,0,0,0.9596666693687439,0.9596666693687439,0.9596666693687439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
288,"0,0.8513333201408386,0.8513333201408386,0.8513333201408386,0,0,0,0.9830000003178915,0.9830000003178915,0.9830000003178915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9490000009536743,0.9490000009536743,0.9490000009536743,0,0,0"
289,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8513333201408386,0.8513333201408386,0.8513333201408386,0,0,0,0.9830000003178915,0.9830000003178915,0.9830000003178915,0,0,0,0,0,0"
290,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
291,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
292,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
293,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
294,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9873333175977071,0.9873333175977071,0.9873333175977071,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
295,"0,0,0,0,0,0.9306666652361552,0.9306666652361552,0.9306666652361552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
296,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
297,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
298,"0,0,0,0,0,0,0,0,0,0,0.9506666660308838,0.9506666660308838,0.9506666660308838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
299,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
300,"0,0,0.9506666660308838,0.9506666660308838,0.9506666660308838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
301,"0,0,0,0,0.9276666442553202,0.9276666442553202,0.9276666442553202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665666659673055,0.665666659673055,0.665666659673055,0,0,0,0,0,0,0,0"
302,"0.899999996026357,0.899999996026357,0.899999996026357,0,0,0,0,0.9173333247502645,0.9173333247502645,0.9173333247502645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
303,"0,0,0,0.060666664193073906,0.060666664193073906,0.060666664193073906,0,0,0,0.16286666815479597,0.16286666815479597,0.16286666815479597,0,0,0,0,0,0,0,0,0,0,0,0,0.10233333272238572,0.10233333272238572,0.10233333272238572,0,0,0,0,0"
304,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
305,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
306,"0,0,0,0,0,0,0,0,0,0,0,0,0.9513333241144816,0.9513333241144816,0.9513333241144816,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9613333344459534,0.9613333344459534,0.9613333344459534,0"
307,"0,0,0,0,0,0,0,0,0,0,0.9390000104904175,0.9390000104904175,0.9390000104904175,0,0,0,0,0,0,0.9666666785875956,0.9666666785875956,0.984333316485087,0.984333316485087,0.984333316485087,0,0.9370000163714091,0.9370000163714091,0.9370000163714091,0,0,0,0"
308,"0,0,0,0,0,0,0,0,0,0,0,0.9739999969800314,0.9739999969800314,0.9739999969800314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
309,"0,0,0,0.9870000084241232,0.9870000084241232,0.9870000084241232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
310,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
311,"0,0,0,0.7403333385785421,0.7403333385785421,0.7403333385785421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
312,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
313,"0,0.9826666514078776,0.9826666514078776,0.9826666514078776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9646666646003723,0.9646666646003723,0.9646666646003723,0,0,0,0,0,0,0,0"
314,"0,0,0,0,0,0,0,0,0,0,0.9806666572888693,0.9806666572888693,0.9806666572888693,0,0,0,0,0,0,0,0,0,0,0,0,0.9903333385785421,0.9903333385785421,0.9903333385785421,0,0,0,0"
315,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
316,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
317,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9326666593551636,0.9326666593551636,0.9326666593551636,0,0,0,0,0,0.9399999976158142,0.9399999976158142,0.9399999976158142,0"
318,"0,0,0,0,0,0,0,0,0,0,0,0,0,0.5033333400885264,0.5033333400885264,0.5033333400885264,0,0.21966666976610819,0.21966666976610819,0.21966666976610819,0,0,0,0,0,0,0,0,0,0,0,0"
319,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
320,"0,0,0,0,0,0,0,0,0,0,0,0,0.95633331934611,0.95633331934611,0.95633331934611,0,0,0,0,0.9830000003178915,0.9830000003178915,0.9830000003178915,0.975000003973643,0.975000003973643,0.975000003973643,0,0,0,0,0,0,0"
